,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_Flag,PFIRM15_Flag,Version,FullAddress,Accuracy,Formatted_address,Google_place_id,Latitude,Longitude,Number_of_results,Postcode,Status,Type
37,MN,29,7501,101,9,1005,2,1,10004,L015,1,15,7700,1,1,,48 BEAVER STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,9150,61238,16522,44716,0,16522,0,0,0,0,2,3,8,39,42,150.9,145.5,0,0,,0,Y,0,5,2051100,5692950,0,0,1920,1997,0,,INDIVIDUAL LANDMARK,6.69,10,15,15,1,1000297501,1002,9,981364,196111,12b,,11S 002,10101,,1000290082,1998-12-02 00:00:00,1,,,18V1,"48 BEAVER STREET, NEW YORK, NY 10004 UNITED STATES",ROOFTOP,"48 Beaver St, New York, NY 10004, USA",ChIJ3fkymRZawokR0LwZ09H2Kbc,40.7050299,-74.0106412,1,10004,OK,street_address
38,MN,29,7503,101,9,1010,2,1,10004,L015,1,15,7700,1,1,,21 SOUTH WILLIAM STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,4377,23980,3961,20019,0,2582,0,1379,0,0,2,1,8,31,32,51.08,83.98,51,60,,0,Y,0,5,405005,2876406,0,548255,1900,0,0,,,5.48,10,15,15,1,1000297503,1541,9,981301,195896,12b,,11S 002,10101,,1000290049,2006-04-27 00:00:00,1,,1,18V1,"21 SOUTH WILLIAM STREET, NEW YORK, NY 10004 UNITED STATES",ROOFTOP,"21 S William St, New York, NY 10004, USA",ChIJ-wHeIxRawokRpl4ZsHMGpbE,40.7043649,-74.0106636,1,10004,OK,premise
39,MN,29,7504,101,9,1011,2,1,10004,L015,1,15,7700,1,1,,54 STONE STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,3665,19230,4040,15190,0,3410,0,630,0,0,2,1,7,5,7,36.42,73,36,73,,0,Y,0,5,126986,1338757,0,0,1935,2007,0,,,5.25,10,15,15,1,1000297504,1805,9,981444,195866,12b,,101S002,10101,,1000290027,2008-01-08 00:00:00,1,,,18V1,"54 STONE STREET, NEW YORK, NY 10004 UNITED STATES",ROOFTOP,"54 Stone St, New York, NY 10004, USA",ChIJB8WzKBRawokRKGNKA6krz9Y,40.7042482,-74.0101127,1,10004,OK,premise
40,MN,31,7501,101,7,1018,2,1,10005,L015,1,15,7700,1,1,,75 WALL STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,75 WALL ST. CONDO,30794,542247,30995,316775,0,3370,24207,0,0,3418,2,2,36,346,349,98,117.08,115,298,,0,Y,4,5,17056090,92783731,0,18336013,1987,2007,2008,,,17.61,10,15,15,1,1000317501,1836,7,981999,196142,12b,,101S006,10101,,1000310011,2009-05-26 00:00:00,1,1,1,18V1,"75 WALL STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"75 Wall St, New York, NY 10005, USA",ChIJvaZMExZawokR1Qkjr-i0GaQ,40.7051691,-74.008024,1,10005,OK,premise
41,MN,33,7501,101,7,1025,2,1,10005,L015,1,15,7700,1,1,,99 WALL STREET,C6-9,,,,,,LM,,,,N,RM,4,0,,,0,73250,2016,71234,0,2016,0,0,0,0,7,1,28,51,54,0,0,0,0,,0,N,0,5,2151009,15490808,0,0,0,0,0,,,0,10,15,15,1,1000337501,2644,7,982237,196051,12b,,101S007,10101,,1000330022,2016-02-05 00:00:00,1,1,1,18V1,"99 WALL STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"99 Wall St, New York, NY 10005, USA",ChIJxWiqGhZawokRJ8UPDrjGJnM,40.7048062,-74.0072812,1,10005,OK,street_address
42,MN,39,7501,101,7,1017,2,1,10005,E004,1,15,7700,1,1,,164 PEARL STREET,C5-5,,,,,,LM,,,,N,RM,4,0,P,THE SEAPORT SO CONDO,10576,90163,8173,81990,0,8173,0,0,0,0,2,1,12,121,122,174,63,0,0,,0,Y,5,5,2416495,20386353,173088,1140790,1956,0,0,,,8.53,10,15,15,1,1000397501,122,7,982241,196409,12b,,101S006,10101,,0,,1,1,1,18V1,"164 PEARL STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"164 Pearl St, New York, NY 10005, USA",ChIJyeMDOxZawokRK733XihV_9o,40.7058765,-74.0074034,1,10005,OK,street_address
43,MN,41,7501,101,7,1003,2,1,10005,E004,1,15,7700,1,1,,50 PINE STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,ANDREWS BUILDING,4116,32466,3494,28972,0,3494,0,0,0,0,2,1,12,20,22,42,98,42,94,,0,Y,0,5,619207,6430952,4560,11510,1902,0,0,,,7.89,10,15,15,1,1000417501,1054,7,981871,196824,12b,,101S006,10101,,1000410021,1999-03-11 00:00:00,1,,,18V1,"50 PINE STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"50 Pine St, New York, NY 10005, USA",ChIJ16sDsxdawokRGZwkqtuY5UQ,40.7069308,-74.0085978,1,10005,OK,premise
44,MN,41,7502,101,7,1003,2,1,10005,E004,1,15,7700,1,1,,54 PINE STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,2496,11568,4849,6719,0,4849,0,0,0,0,2,1,5,4,5,26,96,0,0,,0,Y,0,5,60581,1306633,0,0,1900,0,0,,,4.63,10,15,15,1,1000417502,1143,7,981898,196801,12b,,11S 006,10101,,1000410020,2000-12-20 00:00:00,1,,,18V1,"54 PINE STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"54 Pine St, New York, NY 10005, USA",ChIJmdHITBZawokRG_3THCa_55I,40.7068405,-74.008506,1,10005,OK,premise
45,MN,41,7503,101,7,1003,2,1,10005,E004,1,15,7700,1,1,,56 PINE STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,6488,66470,7905,58565,0,7905,0,0,0,0,2,1,16,90,93,46,135,0,0,,0,Y,0,5,1354497,10057950,317014,1115299,1893,0,0,,INDIVIDUAL LANDMARK,10.25,10,15,15,1,1000417503,1186,7,981941,196796,12b,,11S 006,10101,,1000410019,2001-12-13 00:00:00,1,,,18V1,"56 PINE STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"56 Pine St, New York, NY 10005, USA",ChIJ16sDsxdawokRqMkdRS1hOoo,40.7068323,-74.0083798,1,10005,OK,premise
46,MN,41,7504,101,7,1003,2,1,10005,E004,1,15,7700,1,1,,66 PINE STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,31722,1013640,46636,822905,0,46636,0,0,0,0,2,1,66,612,777,248.33,120.08,248,120.83,,0,Y,0,5,15480000,163028311,0,0,1932,0,0,,INTERIOR LANDMARK,31.95,10,15,15,1,1000417504,2380,7,982111,196660,12b,,101S006,10101,,1000410001,2014-12-20 00:00:00,1,,1,18V1,"66 PINE STREET, NEW YORK, NY 10005 UNITED STATES",RANGE_INTERPOLATED,"66 Pine St, New York, NY 10005, USA",EiM2NiBQaW5lIFN0LCBOZXcgWW9yaywgTlkgMTAwMDUsIFVTQSIaEhgKFAoSCQM5zEsWWsKJEY7t6YAfACV-EEI,40.7065423,-74.0079142,1,10005,OK,street_address
47,MN,44,7501,101,7,1002,2,1,10005,E004,1,15,7700,1,1,,18 PINE STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,22742,461169,32760,428409,0,32760,0,0,0,0,2,1,38,408,412,151.83,149.92,151,149.92,,1,Y,0,5,20971937,75231013,0,13389191,1928,2005,0,,,20.28,10,15,15,1,1000447501,1853,7,981551,197121,12b,,101S005,10101,,1000440008,2008-11-05 00:00:00,1,,,18V1,"18 PINE STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"18 Pine St, New York, NY 10005, USA",ChIJoYXCCBdawokRWSZdNrK3NfM,40.7077585,-74.0088503,1,10005,OK,street_address
48,MN,52,7501,101,13,1001,2,1,10006,E010,1,15,7700,1,1,,112 LIBERTY STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,"BALDWIN REALTY, AGENT",6100,35085,14016,21069,0,14016,0,0,0,0,2,1,5,13,14,46.15,113.08,48,0,,0,Y,0,5,485550,3229650,0,0,1900,0,0,,,5.75,10,15,15,1,1000527501,947,13,980893,197789,12b,,101S010,10101,,1000520016,1996-12-24 00:00:00,1,,,18V1,"112 LIBERTY STREET, NEW YORK, NY 10006 UNITED STATES",ROOFTOP,"112 Liberty St, New York, NY 10006, USA",ChIJv7sTVRdawokRh0JJsJLaTgo,40.7095561,-74.0121326,1,10006,OK,premise
49,MN,53,7501,101,13,1015,2,1,10006,E010,1,15,7700,1,1,,120 GREENWICH STREET,C6-9,,,,,,LM,,,,N,RM,4,0,,,8486,67009,7000,60009,0,4683,0,284,0,1729,2,1,13,103,84,114.83,67.58,110,64,,0,Y,0,5,1525506,10290009,50160,50160,1903,2003,0,,,7.9,10,15,15,1,1000537501,1572,13,980535,197587,12b,,11S 009,10101,,1000530028,2008-12-15 00:00:00,1,1,1,18V1,"120 GREENWICH STREET, NEW YORK, NY 10006 UNITED STATES",ROOFTOP,"120 Greenwich St, New York, NY 10006, USA",ChIJ28BruRBawokRqgAMo81Cuo0,40.7090138,-74.0133491,1,10006,OK,premise
50,MN,53,7502,101,13,1015,2,1,10006,E010,1,15,7700,1,1,,123 WASHINGTON STREET,C6-9,,,,,,LM,,,,N,RM,4,0,,123 WASHINGTON LLC,14217,312633,11118,169352,0,11118,0,0,0,0,2,1,56,223,225,116.33,136,60,110,,1,Y,0,5,7604892,48998693,0,9222714,2007,0,0,,,21.99,10,15,15,1,1000537502,2071,13,980448,197643,12b,,11S 009,10101,,1000530023,2010-07-07 00:00:00,1,1,1,18V1,"123 WASHINGTON STREET, NEW YORK, NY 10006 UNITED STATES",ROOFTOP,"123 Washington St, New York, NY 10006, USA",ChIJQXzTlRBawokRnBFM1tBL6K4,40.7092191,-74.0137534,1,10006,OK,street_address
51,MN,64,8,101,15.02,1008,2,1,10038,E004,1,15,7700,1,1,1B,53 LIBERTY STREET,C5-5,,,,,,LM,,,,N,D4,3,0,P,55 LIBERTY OWNERS COR,5198,167448,7056,160392,0,7056,0,0,0,0,2,1,33,87,92,57.75,82.08,58,84,,2,Y,3,2,1566000,19777950,49247,49247,1911,1981,0,,INDIVIDUAL LANDMARK,32.21,10,15,15,1,1000640008,0,1502,981649,197527,12b,,101S011,10102,,0,,1,,,18V1,"53 LIBERTY STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"53 Liberty St, New York, NY 10005, USA",ChIJR5K7ghdawokRmqztoxqA7_I,40.7087712,-74.0092528,1,10005,OK,street_address
52,MN,64,7501,101,15.02,1009,2,1,10005,E004,1,15,7700,1,1,,67 LIBERTY STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,2102,19995,2908,17087,1507,1401,0,0,0,0,2,1,19,14,16,21.58,98.5,21,94,,3,Y,0,5,513002,2983466,0,505758,1920,0,0,,,9.51,10,15,15,1,1000647501,2354,1502,981527,197608,12b,,101S011,10102,,1000640010,2013-04-15 00:00:00,1,,,18V1,"67 LIBERTY STREET, NEW YORK, NY 10005 UNITED STATES",ROOFTOP,"67 Liberty St, New York, NY 10005, USA",ChIJ66hffxdawokRkf4tJ7pJrig,40.7091489,-74.0097496,1,10005,OK,premise
53,MN,65,17,101,15.02,1001,2,1,10038,E004,1,15,7700,1,1,1A,176 BROADWAY,C5-5,,,,,,LM,,,,N,D4,3,0,P,176 BROADWAY OWNERS C,11960,168176,11000,157176,0,11000,0,0,0,0,2,1,14,76,83,75.17,134.92,78,135,,3,Y,5,2,3375000,19303650,158540,158540,1927,1979,0,,,14.06,10,15,15,1,1000650017,0,1502,981615,197887,12b,,101S011,10102,,0,,1,,,18V1,"176 BROADWAY, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"176 Broadway, New York, NY 10038, USA",ChIJLfJI0xlawokR6DwiIWBm2Hc,40.7099611,-74.009678,1,10038,OK,street_address
54,MN,65,7501,101,15.02,1001,2,1,10038,E004,1,15,7700,1,1,,65 NASSAU STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,65 NASSAU OWNERS CORP,3359,32342,3792,28550,0,3792,0,0,0,0,2,1,10,28,29,69.58,49.92,69.58,49.92,,0,N,3,5,954000,5345550,29640,29640,1920,0,0,,,9.63,10,15,15,1,1000657501,21,1502,981850,197762,12b,,101S011,10102,,0,,1,,,18V1,"65 NASSAU STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"65 Nassau St, New York, NY 10038, USA",ChIJlUx3KBhawokRfiggcO3bVxY,40.7094322,-74.0086288,1,10038,OK,street_address
55,MN,68,7501,101,15.02,1005,2,1,10038,E004,1,15,7700,1,1,,80 JOHN STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,THE SOUTH STAR CONDOM,10237,149564,14098,135466,0,8065,6033,0,0,0,2,1,26,146,148,94,119,90,117,,2,Y,3,5,3307497,25690953,75240,75240,1927,1997,2005,,,14.61,10,15,15,1,1000687501,1648,1502,982349,197272,12b,,101S012,10102,,1000680033,2007-04-03 00:00:00,1,,,18V1,"80 JOHN STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"80 John St, New York, NY 10038, USA",ChIJ8Uf84xdawokREk78PZGV34g,40.7082117,-74.0069487,1,10038,OK,premise
56,MN,68,7502,101,15.02,1010,2,1,10038,E004,1,15,7700,1,1,,90 WILLIAM STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,9642,126291,14217,112074,0,14217,0,0,0,0,2,1,17,113,116,61,152,61,152,,0,Y,0,5,3599581,17784479,372903,5860856,1967,2005,0,,,13.1,10,15,15,1,1000687502,1885,1502,982178,197248,12b,,11S 012,10102,,1000680022,2008-10-06 00:00:00,1,,,18V1,"90 WILLIAM STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"90 William St, New York, NY 10038, USA",ChIJkTkI6RdawokR5cDCIfM8ujM,40.7081041,-74.0074731,1,10038,OK,premise
57,MN,69,7502,101,15.02,2006,2,1,10038,E004,1,15,7700,1,1,,90 JOHN STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,90 JOHN STREET CONDO,14851,344914,130550,214364,97912,32638,0,0,0,0,2,1,29,221,222,131.17,123.41,131,117,,0,Y,0,5,2785500,32717250,0,0,1931,0,0,,,23.22,10,15,15,1,1000697502,1062,1502,982448,197187,12b,,101S/012,10102,,1000690039,1999-09-27 00:00:00,1,,,18V1,"90 JOHN STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"90 John St, New York, NY 10038, USA",ChIJL-0yXj1awokR0TXI_S0cRU4,40.7079836,-74.0064861,1,10038,OK,premise
58,MN,72,7501,101,15.02,2011,2,1,10038,E004,1,15,7700,1,1,,170 JOHN STREET,C5-3,,,,,,LM,,,,N,RM,4,0,P,SHIPS CHANDLERY CONDO,5082,20675,4300,16375,0,4300,0,0,0,0,2,1,5,14,15,21.75,140.08,21.75,140.08,,0,Y,5,5,621001,3831302,16809,52674,1840,1982,0,,INDIVIDUAL LANDMARK,4.07,10,15,15,1,1000727501,65,1502,983063,196458,12b,,101S008,10102,,0,,1,1,1,18V1,"170 JOHN STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"170 John St, New York, NY 10038, USA",ChIJNQyfqD1awokRTW6Pf8NtCAg,40.7060643,-74.0043451,1,10038,OK,street_address
59,MN,75,7501,101,15.02,2002,2,1,10038,E006,1,15,7700,1,1,,46 FULTON STREET,C6-4,,,,,,LM,,,,N,RM,4,0,P,FIFTY FULTON ASSOCIAT,1600,7795,2546,5249,0,1438,0,1108,0,0,2,1,5,6,10,75,54,24.58,19.67,,0,Y,5,5,323749,1272727,15934,581015,1882,0,0,,,4.87,10,10,10,1,1000757501,46,1502,982930,197268,12b,,101S012,10102,,0,,1,1,,18V1,"46 FULTON STREET, NEW YORK, NY 10038 UNITED STATES",RANGE_INTERPOLATED,"46 Fulton St, New York, NY 10038, USA",EiU0NiBGdWx0b24gU3QsIE5ldyBZb3JrLCBOWSAxMDAzOCwgVVNBIhoSGAoUChIJwSJ1Oj1awokRLbAIqKLSPpEQLg,40.7081196,-74.0047441,1,10038,OK,street_address
60,MN,75,7502,101,15.02,2002,2,1,10038,E006,1,15,7700,1,1,,28 CLIFF STREET,C6-4,,,,,,LM,,,,N,RM,4,0,,OWNER / AGENT,2096,6950,1900,5050,0,1900,0,0,0,0,2,1,4.5,3,4,21,97,21.08,88,,0,Y,5,5,113262,729916,0,0,1938,0,0,,,3.32,10,10,10,1,1000757502,102,1502,982835,197243,12b,,101S012,10102,,0,,1,1,1,18V1,"28 CLIFF STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"3 Floor, 28 Cliff St, New York, NY 10038, USA",ChIJf80ZOD1awokRd--Upoa45fs,40.7080137,-74.0050629,1,10038,OK,premise
61,MN,76,7501,101,15.02,2001,2,1,10038,E006,1,15,7700,1,1,,15 CLIFF STREET,C6-4,,,,,,LM,,,,N,RM,4,0,,15 CLIFF STREET CONDO,10030,158477,15851,142626,0,1891,13960,0,0,0,2,1,30,156,157,60.17,150.5,60,90,,0,Y,0,5,2317500,18832950,0,0,2000,0,0,,,15.8,10,10,10,1,1000767501,1800,1502,982688,197356,12b,,101S012,10102,,1000760009,2008-01-08 00:00:00,1,,,18V1,"15 CLIFF STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"15 Cliff St, New York, NY 10038, USA",ChIJjTCjTz1awokRqBRo9V5uFsQ,40.7084008,-74.0056138,1,10038,OK,premise
62,MN,76,7502,101,15.02,2001,2,1,10038,E006,1,15,7700,1,1,,99 JOHN STREET,C6-4,,,,,,LM,,,,N,RM,4,0,,99 JOHN DECO LOFTS CO,29668,388570,40318,348252,0,22739,17579,0,0,0,2,1,25,438,440,154.5,187.17,128,172,,1,Y,0,5,7065033,51105187,118560,118560,2003,0,0,,,13.1,10,10,10,1,1000767502,1935,1502,982581,197319,12b,,11S 012,10102,,1000760011,2008-10-21 00:00:00,1,,,18V1,"99 JOHN STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"99 John St, New York, NY 10038, USA",ChIJ1a9lWj1awokRQgWMAmLMF_E,40.7083595,-74.0060041,1,10038,OK,premise
63,MN,78,7502,101,15.02,1002,2,1,10038,E006,1,15,7700,1,1,,41 JOHN STREET,C5-5,C6-4,,,,,LM,,,,Y,RM,4,0,,41 JOHN STREET EQUITI,5516,17781,6674,11107,0,6674,0,0,0,0,2,2,4.5,4,6,51.25,110.83,0,0,,0,Y,0,5,236056,2002000,0,0,1900,0,0,,,3.22,10,15,15,1,1000787502,1006,1502,982046,197756,12b,,11S 011,10102,,1000780031,1998-12-02 00:00:00,1,,,18V1,"41 JOHN STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"41 John St, New York, NY 10038, USA",ChIJ5b9EHxhawokRPaZrRryPF6E,40.7095118,-74.0079629,1,10038,OK,premise
64,MN,78,7503,101,15.02,1002,2,1,10038,E006,1,15,7700,1,1,,80 NASSAU STREET,C5-5,C6-4,,,,,LM,,,,Y,RM,4,0,,NASSAU STREET EQUITIE,8780,38610,13772,24838,0,13772,0,0,0,0,2,1,4,10,12,85.83,102.58,85,100,,0,N,0,5,1374750,3864150,0,0,1900,0,0,,,4.4,10,15,15,1,1000787503,1023,1502,982067,197871,12b,,11S 011,10102,,1000780038,1998-12-02 00:00:00,1,,,18V1,"80 NASSAU STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"80 Nassau St, New York, NY 10038, USA",ChIJCTRiPRhawokR74sjZ20G0AU,40.7097915,-74.0079322,1,10038,OK,street_address
65,MN,78,7505,101,15.02,1002,2,1,10038,E006,1,15,7700,1,1,,72 NASSAU STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,8044,32107,17307,14800,0,14548,0,2759,0,0,2,1,3,10,26,99.75,77,100,77,,0,Y,3,5,1809000,4729500,0,0,1930,2003,0,,,3.99,10,15,15,1,1000787505,1310,1502,981999,197798,12b,,11S 011,10102,,1000780035,2003-12-24 00:00:00,1,,,18V1,"72 NASSAU STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"72 Nassau St, New York, NY 10038, USA",ChIJM6oXGBhawokRecWZlhuI4OU,40.7095755,-74.008227,1,10038,OK,street_address
66,MN,78,7506,101,15.02,1003,2,1,10038,E006,1,15,7700,1,1,,102 FULTON STREET,C6-4,,,,,,LM,,,,N,RM,4,0,,THE 102-104 FULTON ST,3992,26923,4309,22614,0,3860,0,449,0,0,2,1,9,14,17,49.67,81,50,78,,0,Y,5,5,900002,3694954,4560,4560,1910,2003,0,,,6.74,10,10,10,1,1000787506,1329,1502,982350,197785,12b,,11S 011,10102,,1000780021,2003-12-24 00:00:00,1,,,18V1,"102 FULTON STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"102 Fulton St, New York, NY 10038, USA",ChIJIaGbBBhawokRNM__I72YHG4,40.709565,-74.0068364,1,10038,OK,premise
67,MN,78,7507,101,15.02,1003,2,1,10038,E006,1,15,7700,1,1,,59 JOHN STREET,C6-4,,,,,,,,,,N,RM,4,0,,FIVE NINE JOHN LOFTS,10551,97798,7804,89994,0,7804,0,0,0,0,2,1,13,73,74,122,90.08,122,90,,3,Y,0,5,2061005,14395502,2280,209500,1909,2004,0,,,9.27,10,10,10,1,1000787507,1627,1502,982234,197587,12b,,101S011,10102,,1000780010,2006-12-29 00:00:00,1,,,18V1,"59 JOHN STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"59 John St, New York, NY 10038, USA",ChIJwduO9xdawokRC8wk8ywHjqQ,40.708983,-74.0072266,1,10038,OK,premise
68,MN,78,7508,101,15.02,1002,2,1,10038,E006,1,15,7700,1,1,,45 JOHN STREET,C6-4,,,,,,LM,,,,N,RM,4,0,,45 JOHN ST LLC,12156,81199,5914,75285,0,5914,0,0,0,0,2,1,14,84,87,75,113.7,75,113,,0,Y,0,5,3282290,12258160,0,0,1908,2007,0,,,6.68,10,10,10,1,1000787508,1927,1502,982094,197710,12b,,11S 011,10102,,1000780028,2008-08-08 00:00:00,1,,,18V1,"45 JOHN STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"45 John St, New York, NY 10038, USA",ChIJo0_5HhhawokR69ef5a7n2zs,40.7093194,-74.0079162,1,10038,OK,street_address
69,MN,78,7509,101,15.02,1002,2,1,10038,E006,1,15,7700,1,1,,7 DUTCH STREET,C6-4,,,,,,LM,,,,N,R1,2,0,,THE 7 DUTCH ST CONDOM,2486,11514,0,11514,0,0,0,0,0,0,2,1,5,5,5,24.25,101.58,24,102,,2,Y,0,5,32780,715568,0,0,1900,2008,0,,,4.63,10,10,10,1,1000787509,2130,1502,982124,197774,12b,,101S011,10102,,1000780026,2010-01-21 00:00:00,1,,,18V1,"7 DUTCH STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"7 Dutch St, New York, NY 10038, USA",ChIJJUJFGRhawokRIYjCSZ0Gjrg,40.7095488,-74.0076293,1,10038,OK,street_address
70,MN,78,7510,101,15.02,1003,2,1,10038,E006,1,15,7700,1,1,,110 FULTON STREET,C6-4,,,,,,LM,,,,N,RM,4,0,,110 FULTON ST CONDOMI,2015,23497,1497,22000,0,1497,0,0,0,0,2,1,15,29,31,25,81.08,24,79,,2,Y,3,2,693450,3423150,649270,2384100,1929,1989,0,,,11.66,10,10,10,1,1000787510,2115,1502,982275,197835,12b,,11S 011,10102,,1000780019,2010-09-16 00:00:00,1,,,18V1,"110 FULTON STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"110 Fulton St, New York, NY 10038, USA",ChIJIaGbBBhawokR3RbxOiF_p-o,40.7096844,-74.0069971,1,10038,OK,premise
71,MN,79,7501,101,15.02,1000,2,1,10038,E006,1,15,7700,1,1,,138 FULTON STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,2718,13774,5042,8732,0,2559,0,2483,0,0,2,1,5,4,5,25.17,108,0,0,,0,N,5,5,139792,1268459,2280,2280,1920,2003,0,,,5.07,10,15,15,1,1000797501,1333,1502,981936,198045,12b,,11S 011,10102,,1000790028,2004-02-13 00:00:00,1,,,18V1,"138 FULTON STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"138 Fulton St, New York, NY 10038, USA",ChIJF4baPhhawokRQPKtIooIfr0,40.71033,-74.0082822,1,10038,OK,premise
72,MN,79,7502,101,15.02,1000,2,1,10038,E006,1,15,7700,1,1,,130 FULTON STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,,6065,56789,10294,46495,0,10294,0,0,0,0,2,1,13,21,23,57.67,114.08,57,110,,3,Y,3,5,1530001,11496602,25080,25080,1900,2004,0,,,9.36,10,15,15,1,1000797502,1543,1502,982011,198027,12b,,11S 011,10102,,1000790001,2006-05-16 00:00:00,1,,,18V1,"130 FULTON STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"130 Fulton St, New York, NY 10038, USA",ChIJu0lrPhhawokR3eHr4SPdHKI,40.7102589,-74.0080526,1,10038,OK,premise
73,MN,79,7503,101,15.02,1000,2,1,10038,E006,1,15,7700,1,1,,71 NASSAU STREET,C5-5,,,,,,LM,,,,N,RM,4,0,,29 JOHN STREET LLC,5035,61193,7931,53262,0,3771,0,4160,0,0,2,1,16,52,53,51.08,101.58,51.08,101.58,,0,Y,0,5,1084489,10712823,0,502168,1906,2004,0,,,12.15,10,15,15,1,1000797503,1551,1502,981892,197859,12b,,11S 011,10102,,1000790008,2006-07-06 00:00:00,1,,,18V1,"71 NASSAU STREET, NEW YORK, NY 10038 UNITED STATES",ROOFTOP,"71 Nassau St, New York, NY 10038, USA",ChIJK2r_JBhawokRoGteRK9i1yg,40.7096829,-74.0084065,1,10038,OK,street_address
74,MN,84,7501,101,21,2008,2,1,10007,E010,1,15,7700,1,1,,140 WEST STREET,C6-4,,,,,,LM,,,,N,RM,4,0,,,51055,561157,560193,372062,462010,98183,0,0,0,0,2,1,32,156,169,212.83,255,0,0,,1,Y,0,5,14771205,99661054,0,1584541,1930,0,0,,INDIVIDUAL LANDMARK,10.99,10,10,10,1,1000847501,2442,21,980664,199324,12b,,101S038,10102,,1000840001,2013-12-09 00:00:00,1,1,1,18V1,"140 WEST STREET, NEW YORK, NY 10007 UNITED STATES",GEOMETRIC_CENTER,"W 140th St, New York, NY, USA",ChIJKdN2xHr2wokRAXp1OjO6oQM,40.8205822,-73.9464064,1,,OK,route
